valid_time,d2m,t2m,latitude,longitude
2023-01-01 00:00:00,278.51355,282.1836,28.000000000000966,73.30000000000013
2023-01-01 01:00:00,278.06586,280.87024,28.000000000000966,73.30000000000013
2023-01-01 02:00:00,277.59058,279.78934,28.000000000000966,73.30000000000013
2023-01-01 03:00:00,278.19138,280.33575,28.000000000000966,73.30000000000013
2023-01-01 04:00:00,279.22165,284.3512,28.000000000000966,73.30000000000013
2023-01-01 05:00:00,279.1458,288.60663,28.000000000000966,73.30000000000013
2023-01-01 06:00:00,278.37762,290.61273,28.000000000000966,73.30000000000013
2023-01-01 07:00:00,277.52808,291.8864,28.000000000000966,73.30000000000013
2023-01-01 08:00:00,276.52087,292.81,28.000000000000966,73.30000000000013
2023-01-01 09:00:00,275.7343,293.42255,28.000000000000966,73.30000000000013
2023-01-01 10:00:00,275.16113,293.7351,28.000000000000966,73.30000000000013
2023-01-01 11:00:00,274.68985,293.6893,28.000000000000966,73.30000000000013
2023-01-01 12:00:00,274.74927,293.3744,28.000000000000966,73.30000000000013
2023-01-01 13:00:00,275.69257,292.26334,28.000000000000966,73.30000000000013
2023-01-01 14:00:00,276.5719,290.5487,28.000000000000966,73.30000000000013
2023-01-01 15:00:00,277.0138,288.81967,28.000000000000966,73.30000000000013
2023-01-01 16:00:00,277.05347,287.2939,28.000000000000966,73.30000000000013
2023-01-01 17:00:00,276.86566,286.01855,28.000000000000966,73.30000000000013
2023-01-01 18:00:00,276.69684,284.9562,28.000000000000966,73.30000000000013
2023-01-01 19:00:00,276.69318,284.17105,28.000000000000966,73.30000000000013
2023-01-01 20:00:00,276.87698,283.37915,28.000000000000966,73.30000000000013
2023-01-01 21:00:00,277.18365,282.65576,28.000000000000966,73.30000000000013
2023-01-01 22:00:00,277.54852,282.00076,28.000000000000966,73.30000000000013
2023-01-01 23:00:00,277.8872,281.39426,28.000000000000966,73.30000000000013
2023-01-02 00:00:00,278.09607,280.81265,28.000000000000966,73.30000000000013
2023-01-02 01:00:00,278.10822,280.27673,28.000000000000966,73.30000000000013
2023-01-02 02:00:00,277.96277,279.78876,28.000000000000966,73.30000000000013
2023-01-02 03:00:00,278.13293,280.43597,28.000000000000966,73.30000000000013
2023-01-02 04:00:00,278.20874,284.05164,28.000000000000966,73.30000000000013
2023-01-02 05:00:00,278.0339,287.79132,28.000000000000966,73.30000000000013
2023-01-02 06:00:00,277.54483,290.93616,28.000000000000966,73.30000000000013
2023-01-02 07:00:00,276.34772,292.7165,28.000000000000966,73.30000000000013
2023-01-02 08:00:00,275.43948,293.49023,28.000000000000966,73.30000000000013
2023-01-02 09:00:00,275.0629,293.91516,28.000000000000966,73.30000000000013
2023-01-02 10:00:00,274.89893,294.11212,28.000000000000966,73.30000000000013
2023-01-02 11:00:00,274.83514,293.99304,28.000000000000966,73.30000000000013
2023-01-02 12:00:00,275.67923,293.19257,28.000000000000966,73.30000000000013
2023-01-02 13:00:00,276.88004,291.23083,28.000000000000966,73.30000000000013
2023-01-02 14:00:00,277.48914,289.6718,28.000000000000966,73.30000000000013
2023-01-02 15:00:00,277.80316,288.3291,28.000000000000966,73.30000000000013
2023-01-02 16:00:00,277.95288,287.17313,28.000000000000966,73.30000000000013
2023-01-02 17:00:00,278.0329,286.1056,28.000000000000966,73.30000000000013
2023-01-02 18:00:00,278.1377,285.0932,28.000000000000966,73.30000000000013
2023-01-02 19:00:00,277.63202,284.1948,28.000000000000966,73.30000000000013
2023-01-02 20:00:00,277.86035,283.35422,28.000000000000966,73.30000000000013
2023-01-02 21:00:00,278.08722,282.54248,28.000000000000966,73.30000000000013
2023-01-02 22:00:00,278.28384,281.79532,28.000000000000966,73.30000000000013
2023-01-02 23:00:00,278.404,281.11145,28.000000000000966,73.30000000000013
2023-01-03 00:00:00,278.38995,280.48605,28.000000000000966,73.30000000000013
2023-01-03 01:00:00,278.22803,279.9302,28.000000000000966,73.30000000000013
2023-01-03 02:00:00,277.9737,279.51016,28.000000000000966,73.30000000000013
2023-01-03 03:00:00,278.44214,279.99225,28.000000000000966,73.30000000000013
2023-01-03 04:00:00,279.12555,284.00604,28.000000000000966,73.30000000000013
2023-01-03 05:00:00,279.58875,287.47455,28.000000000000966,73.30000000000013
2023-01-03 06:00:00,279.39767,290.1161,28.000000000000966,73.30000000000013
2023-01-03 07:00:00,278.28223,291.06592,28.000000000000966,73.30000000000013
2023-01-03 08:00:00,277.6458,291.7896,28.000000000000966,73.30000000000013
2023-01-03 09:00:00,277.1624,292.26334,28.000000000000966,73.30000000000013
2023-01-03 10:00:00,276.91568,292.39368,28.000000000000966,73.30000000000013
2023-01-03 11:00:00,276.77588,292.08566,28.000000000000966,73.30000000000013
2023-01-03 12:00:00,277.47345,291.07086,28.000000000000966,73.30000000000013
2023-01-03 13:00:00,278.31058,289.15714,28.000000000000966,73.30000000000013
2023-01-03 14:00:00,278.71515,287.76398,28.000000000000966,73.30000000000013
2023-01-03 15:00:00,278.9641,286.56372,28.000000000000966,73.30000000000013
2023-01-03 16:00:00,279.13025,285.47955,28.000000000000966,73.30000000000013
2023-01-03 17:00:00,279.23535,284.47766,28.000000000000966,73.30000000000013
2023-01-03 18:00:00,279.2729,283.51352,28.000000000000966,73.30000000000013
2023-01-03 19:00:00,279.3028,282.68326,28.000000000000966,73.30000000000013
2023-01-03 20:00:00,279.2052,281.74347,28.000000000000966,73.30000000000013
2023-01-03 21:00:00,278.96115,281.2405,28.000000000000966,73.30000000000013
2023-01-03 22:00:00,278.63977,281.02686,28.000000000000966,73.30000000000013
2023-01-03 23:00:00,278.33798,280.53162,28.000000000000966,73.30000000000013
2023-01-04 00:00:00,278.02454,280.0029,28.000000000000966,73.30000000000013
2023-01-04 01:00:00,277.63812,279.34067,28.000000000000966,73.30000000000013
2023-01-04 02:00:00,277.24457,278.74283,28.000000000000966,73.30000000000013
2023-01-04 03:00:00,277.75446,279.22083,28.000000000000966,73.30000000000013
2023-01-04 04:00:00,279.15298,283.30167,28.000000000000966,73.30000000000013
2023-01-04 05:00:00,279.37372,287.05792,28.000000000000966,73.30000000000013
2023-01-04 06:00:00,278.51642,288.94904,28.000000000000966,73.30000000000013
2023-01-04 07:00:00,277.29498,289.9597,28.000000000000966,73.30000000000013
2023-01-04 08:00:00,276.2987,290.9309,28.000000000000966,73.30000000000013
2023-01-04 09:00:00,275.80188,291.48807,28.000000000000966,73.30000000000013
2023-01-04 10:00:00,275.35226,291.7217,28.000000000000966,73.30000000000013
2023-01-04 11:00:00,275.35498,291.4803,28.000000000000966,73.30000000000013
2023-01-04 12:00:00,276.0848,290.58276,28.000000000000966,73.30000000000013
2023-01-04 13:00:00,277.0953,288.70663,28.000000000000966,73.30000000000013
2023-01-04 14:00:00,277.73972,287.2854,28.000000000000966,73.30000000000013
2023-01-04 15:00:00,278.15756,286.01416,28.000000000000966,73.30000000000013
2023-01-04 16:00:00,278.42352,284.86414,28.000000000000966,73.30000000000013
