valid_time,ssrd,strd,latitude,longitude
2023-01-01 00:00:00,0.0,1.295216e+06,20.300000000000857,85.79999999999939
2023-01-01 01:00:00,622.5,1.291054e+06,20.300000000000857,85.79999999999939
2023-01-01 02:00:00,246394.5,1.286901e+06,20.300000000000857,85.79999999999939
2023-01-01 03:00:00,887350.0,1.3041872e+06,20.300000000000857,85.79999999999939
2023-01-01 04:00:00,1.518478e+06,1.3472032e+06,20.300000000000857,85.79999999999939
2023-01-01 05:00:00,1.864037e+06,1.3979195e+06,20.300000000000857,85.79999999999939
2023-01-01 06:00:00,2.005654e+06,1.460213e+06,20.300000000000857,85.79999999999939
2023-01-01 07:00:00,1.927086e+06,1.459568e+06,20.300000000000857,85.79999999999939
2023-01-01 08:00:00,1.400082e+06,1.500478e+06,20.300000000000857,85.79999999999939
2023-01-01 09:00:00,1.48934e+06,1.501768e+06,20.300000000000857,85.79999999999939
2023-01-01 10:00:00,1.156336e+06,1.435319e+06,20.300000000000857,85.79999999999939
2023-01-01 11:00:00,564852.0,1.430541e+06,20.300000000000857,85.79999999999939
2023-01-01 12:00:00,77294.0,1.427784e+06,20.300000000000857,85.79999999999939
2023-01-01 13:00:00,0.0,1.43064e+06,20.300000000000857,85.79999999999939
2023-01-01 14:00:00,0.0,1.408064e+06,20.300000000000857,85.79999999999939
2023-01-01 15:00:00,2.0,1.402862e+06,20.300000000000857,85.79999999999939
2023-01-01 16:00:00,0.0,1.404394e+06,20.300000000000857,85.79999999999939
2023-01-01 17:00:00,0.0,1.38686e+06,20.300000000000857,85.79999999999939
2023-01-01 18:00:00,0.0,1.345398e+06,20.300000000000857,85.79999999999939
2023-01-01 19:00:00,0.0,1.346216e+06,20.300000000000857,85.79999999999939
2023-01-01 20:00:00,0.0,1.381584e+06,20.300000000000857,85.79999999999939
2023-01-01 21:00:00,0.0,1.400184e+06,20.300000000000857,85.79999999999939
2023-01-01 22:00:00,0.0,1.36929e+06,20.300000000000857,85.79999999999939
2023-01-01 23:00:00,0.0,1.302592e+06,20.300000000000857,85.79999999999939
2023-01-02 00:00:00,0.0,1.34763e+06,20.300000000000857,85.79999999999939
2023-01-02 01:00:00,397.5,1.3297592e+06,20.300000000000857,85.79999999999939
2023-01-02 02:00:00,192654.5,1.3641608e+06,20.300000000000857,85.79999999999939
2023-01-02 03:00:00,647577.0,1.4068955e+06,20.300000000000857,85.79999999999939
2023-01-02 04:00:00,972212.0,1.397347e+06,20.300000000000857,85.79999999999939
2023-01-02 05:00:00,1.505939e+06,1.4169025e+06,20.300000000000857,85.79999999999939
2023-01-02 06:00:00,1.737564e+06,1.414107e+06,20.300000000000857,85.79999999999939
2023-01-02 07:00:00,1.8273e+06,1.419589e+06,20.300000000000857,85.79999999999939
2023-01-02 08:00:00,1.3581e+06,1.412011e+06,20.300000000000857,85.79999999999939
2023-01-02 09:00:00,1.299526e+06,1.453487e+06,20.300000000000857,85.79999999999939
2023-01-02 10:00:00,973872.0,1.449726e+06,20.300000000000857,85.79999999999939
2023-01-02 11:00:00,542846.0,1.4218e+06,20.300000000000857,85.79999999999939
2023-01-02 12:00:00,81796.0,1.382881e+06,20.300000000000857,85.79999999999939
2023-01-02 13:00:00,0.0,1.39573e+06,20.300000000000857,85.79999999999939
2023-01-02 14:00:00,0.0,1.339784e+06,20.300000000000857,85.79999999999939
2023-01-02 15:00:00,0.0,1.356598e+06,20.300000000000857,85.79999999999939
2023-01-02 16:00:00,0.0,1.334198e+06,20.300000000000857,85.79999999999939
2023-01-02 17:00:00,0.0,1.308886e+06,20.300000000000857,85.79999999999939
2023-01-02 18:00:00,0.0,1.334576e+06,20.300000000000857,85.79999999999939
2023-01-02 19:00:00,0.0,1.306572e+06,20.300000000000857,85.79999999999939
2023-01-02 20:00:00,0.0,1.270982e+06,20.300000000000857,85.79999999999939
2023-01-02 21:00:00,0.0,1.264902e+06,20.300000000000857,85.79999999999939
2023-01-02 22:00:00,0.0,1.245758e+06,20.300000000000857,85.79999999999939
2023-01-02 23:00:00,0.0,1.238068e+06,20.300000000000857,85.79999999999939
2023-01-03 00:00:00,0.0,1.215682e+06,20.300000000000857,85.79999999999939
2023-01-03 01:00:00,397.5,1.210544e+06,20.300000000000857,85.79999999999939
2023-01-03 02:00:00,267948.0,1.2080935e+06,20.300000000000857,85.79999999999939
2023-01-03 03:00:00,951192.5,1.221354e+06,20.300000000000857,85.79999999999939
2023-01-03 04:00:00,1.636536e+06,1.2470945e+06,20.300000000000857,85.79999999999939
2023-01-03 05:00:00,2.172484e+06,1.282067e+06,20.300000000000857,85.79999999999939
2023-01-03 06:00:00,2.408724e+06,1.305154e+06,20.300000000000857,85.79999999999939
2023-01-03 07:00:00,1.355968e+06,1.491919e+06,20.300000000000857,85.79999999999939
2023-01-03 08:00:00,1.15869e+06,1.507045e+06,20.300000000000857,85.79999999999939
2023-01-03 09:00:00,1.00245e+06,1.455286e+06,20.300000000000857,85.79999999999939
2023-01-03 10:00:00,823916.0,1.495146e+06,20.300000000000857,85.79999999999939
2023-01-03 11:00:00,438458.0,1.42206e+06,20.300000000000857,85.79999999999939
2023-01-03 12:00:00,95812.0,1.409506e+06,20.300000000000857,85.79999999999939
2023-01-03 13:00:00,0.0,1.364989e+06,20.300000000000857,85.79999999999939
2023-01-03 14:00:00,0.0,1.322154e+06,20.300000000000857,85.79999999999939
2023-01-03 15:00:00,0.0,1.298008e+06,20.300000000000857,85.79999999999939
2023-01-03 16:00:00,0.0,1.279986e+06,20.300000000000857,85.79999999999939
2023-01-03 17:00:00,0.0,1.270994e+06,20.300000000000857,85.79999999999939
2023-01-03 18:00:00,0.0,1.273272e+06,20.300000000000857,85.79999999999939
2023-01-03 19:00:00,0.0,1.282032e+06,20.300000000000857,85.79999999999939
2023-01-03 20:00:00,0.0,1.26824e+06,20.300000000000857,85.79999999999939
2023-01-03 21:00:00,0.0,1.27496e+06,20.300000000000857,85.79999999999939
2023-01-03 22:00:00,0.0,1.256364e+06,20.300000000000857,85.79999999999939
2023-01-03 23:00:00,0.0,1.295274e+06,20.300000000000857,85.79999999999939
2023-01-04 00:00:00,0.0,1.258874e+06,20.300000000000857,85.79999999999939
2023-01-04 01:00:00,285.0,1.292679e+06,20.300000000000857,85.79999999999939
2023-01-04 02:00:00,193010.0,1.2917388e+06,20.300000000000857,85.79999999999939
2023-01-04 03:00:00,716969.0,1.3504842e+06,20.300000000000857,85.79999999999939
2023-01-04 04:00:00,1.248073e+06,1.32349e+06,20.300000000000857,85.79999999999939
2023-01-04 05:00:00,1.942915e+06,1.3344385e+06,20.300000000000857,85.79999999999939
2023-01-04 06:00:00,2.447094e+06,1.3251795e+06,20.300000000000857,85.79999999999939
2023-01-04 07:00:00,2.579534e+06,1.335783e+06,20.300000000000857,85.79999999999939
2023-01-04 08:00:00,1.986328e+06,1.420271e+06,20.300000000000857,85.79999999999939
2023-01-04 09:00:00,1.449704e+06,1.475741e+06,20.300000000000857,85.79999999999939
2023-01-04 10:00:00,993370.0,1.438254e+06,20.300000000000857,85.79999999999939
2023-01-04 11:00:00,485972.0,1.457354e+06,20.300000000000857,85.79999999999939
2023-01-04 12:00:00,85310.0,1.402613e+06,20.300000000000857,85.79999999999939
2023-01-04 13:00:00,0.0,1.368478e+06,20.300000000000857,85.79999999999939
2023-01-04 14:00:00,0.0,1.326254e+06,20.300000000000857,85.79999999999939
2023-01-04 15:00:00,0.0,1.333978e+06,20.300000000000857,85.79999999999939
2023-01-04 16:00:00,0.0,1.282994e+06,20.300000000000857,85.79999999999939
2023-01-04 17:00:00,0.0,1.252348e+06,20.300000000000857,85.79999999999939
2023-01-04 18:00:00,0.0,1.245028e+06,20.300000000000857,85.79999999999939
2023-01-04 19:00:00,0.0,1.245094e+06,20.300000000000857,85.79999999999939
2023-01-04 20:00:00,0.0,1.236926e+06,20.300000000000857,85.79999999999939
2023-01-04 21:00:00,0.0,1.233982e+06,20.300000000000857,85.79999999999939
2023-01-04 22:00:00,0.0,1.228232e+06,20.300000000000857,85.79999999999939
2023-01-04 23:00:00,0.0,1.225456e+06,20.300000000000857,85.79999999999939
2023-01-05 00:00:00,0.0,1.216406e+06,20.300000000000857,85.79999999999939
2023-01-05 01:00:00,285.0,1.2155775e+06,20.300000000000857,85.79999999999939
2023-01-05 02:00:00,255341.5,1.2106998e+06,20.300000000000857,85.79999999999939
2023-01-05 03:00:00,921369.5,1.2183315e+06,20.300000000000857,85.79999999999939
2023-01-05 04:00:00,1.609115e+06,1.2402398e+06,20.300000000000857,85.79999999999939
2023-01-05 05:00:00,2.177093e+06,1.2496305e+06,20.300000000000857,85.79999999999939
2023-01-05 06:00:00,2.43367e+06,1.3166375e+06,20.300000000000857,85.79999999999939
2023-01-05 07:00:00,2.495836e+06,1.3000045e+06,20.300000000000857,85.79999999999939
2023-01-05 08:00:00,2.35727e+06,1.299642e+06,20.300000000000857,85.79999999999939
2023-01-05 09:00:00,2.012266e+06,1.317955e+06,20.300000000000857,85.79999999999939
2023-01-05 10:00:00,1.419372e+06,1.313859e+06,20.300000000000857,85.79999999999939
2023-01-05 11:00:00,740634.0,1.302423e+06,20.300000000000857,85.79999999999939
2023-01-05 12:00:00,126134.0,1.296801e+06,20.300000000000857,85.79999999999939
2023-01-05 13:00:00,0.0,1.276196e+06,20.300000000000857,85.79999999999939
2023-01-05 14:00:00,0.0,1.263675e+06,20.300000000000857,85.79999999999939
2023-01-05 15:00:00,2.0,1.275928e+06,20.300000000000857,85.79999999999939
2023-01-05 16:00:00,0.0,1.250016e+06,20.300000000000857,85.79999999999939
2023-01-05 17:00:00,0.0,1.239464e+06,20.300000000000857,85.79999999999939
2023-01-05 18:00:00,0.0,1.228846e+06,20.300000000000857,85.79999999999939
2023-01-05 19:00:00,0.0,1.208188e+06,20.300000000000857,85.79999999999939
2023-01-05 20:00:00,0.0,1.203038e+06,20.300000000000857,85.79999999999939
2023-01-05 21:00:00,0.0,1.197396e+06,20.300000000000857,85.79999999999939
2023-01-05 22:00:00,0.0,1.192272e+06,20.300000000000857,85.79999999999939
2023-01-05 23:00:00,0.0,1.186336e+06,20.300000000000857,85.79999999999939
2023-01-06 00:00:00,0.0,1.17919e+06,20.300000000000857,85.79999999999939
2023-01-06 01:00:00,254.75,1.171344e+06,20.300000000000857,85.79999999999939
2023-01-06 02:00:00,262352.75,1.1682295e+06,20.300000000000857,85.79999999999939
2023-01-06 03:00:00,944077.5,1.173587e+06,20.300000000000857,85.79999999999939
2023-01-06 04:00:00,1.64865e+06,1.1915955e+06,20.300000000000857,85.79999999999939
2023-01-06 05:00:00,2.213617e+06,1.212487e+06,20.300000000000857,85.79999999999939
2023-01-06 06:00:00,2.566338e+06,1.2325005e+06,20.300000000000857,85.79999999999939
2023-01-06 07:00:00,2.674408e+06,1.2529695e+06,20.300000000000857,85.79999999999939
2023-01-06 08:00:00,2.520532e+06,1.260309e+06,20.300000000000857,85.79999999999939
2023-01-06 09:00:00,2.12274e+06,1.259433e+06,20.300000000000857,85.79999999999939
2023-01-06 10:00:00,1.515452e+06,1.254135e+06,20.300000000000857,85.79999999999939
2023-01-06 11:00:00,788702.0,1.242941e+06,20.300000000000857,85.79999999999939
2023-01-06 12:00:00,146162.0,1.222089e+06,20.300000000000857,85.79999999999939
2023-01-06 13:00:00,0.0,1.195532e+06,20.300000000000857,85.79999999999939
2023-01-06 14:00:00,0.0,1.172778e+06,20.300000000000857,85.79999999999939
2023-01-06 15:00:00,2.0,1.148884e+06,20.300000000000857,85.79999999999939
2023-01-06 16:00:00,0.0,1.125798e+06,20.300000000000857,85.79999999999939
2023-01-06 17:00:00,0.0,1.10682e+06,20.300000000000857,85.79999999999939
2023-01-06 18:00:00,0.0,1.091492e+06,20.300000000000857,85.79999999999939
2023-01-06 19:00:00,0.0,1.08186e+06,20.300000000000857,85.79999999999939
2023-01-06 20:00:00,0.0,1.066888e+06,20.300000000000857,85.79999999999939
2023-01-06 21:00:00,0.0,1.053744e+06,20.300000000000857,85.79999999999939
2023-01-06 22:00:00,0.0,1.044002e+06,20.300000000000857,85.79999999999939
2023-01-06 23:00:00,0.0,1.036786e+06,20.300000000000857,85.79999999999939
2023-01-07 00:00:00,0.0,1.030496e+06,20.300000000000857,85.79999999999939
2023-01-07 01:00:00,254.75,1.02444944e+06,20.300000000000857,85.79999999999939
2023-01-07 02:00:00,289802.75,1.02245056e+06,20.300000000000857,85.79999999999939
2023-01-07 03:00:00,1.0272095e+06,1.0334155e+06,20.300000000000857,85.79999999999939
2023-01-07 04:00:00,1.769716e+06,1.0550415e+06,20.300000000000857,85.79999999999939
2023-01-07 05:00:00,2.358993e+06,1.0776545e+06,20.300000000000857,85.79999999999939
2023-01-07 06:00:00,2.72465e+06,1.095763e+06,20.300000000000857,85.79999999999939
2023-01-07 07:00:00,2.831406e+06,1.1088785e+06,20.300000000000857,85.79999999999939
2023-01-07 08:00:00,2.664936e+06,1.119701e+06,20.300000000000857,85.79999999999939
2023-01-07 09:00:00,2.241196e+06,1.125984e+06,20.300000000000857,85.79999999999939
2023-01-07 10:00:00,1.606074e+06,1.129166e+06,20.300000000000857,85.79999999999939
2023-01-07 11:00:00,843326.0,1.128104e+06,20.300000000000857,85.79999999999939
2023-01-07 12:00:00,159916.0,1.118706e+06,20.300000000000857,85.79999999999939
2023-01-07 13:00:00,0.0,1.108358e+06,20.300000000000857,85.79999999999939
2023-01-07 14:00:00,0.0,1.102426e+06,20.300000000000857,85.79999999999939
2023-01-07 15:00:00,0.0,1.097543e+06,20.300000000000857,85.79999999999939
2023-01-07 16:00:00,0.0,1.093105e+06,20.300000000000857,85.79999999999939
2023-01-07 17:00:00,0.0,1.088112e+06,20.300000000000857,85.79999999999939
2023-01-07 18:00:00,0.0,1.082718e+06,20.300000000000857,85.79999999999939
2023-01-07 19:00:00,0.0,1.073162e+06,20.300000000000857,85.79999999999939
2023-01-07 20:00:00,0.0,1.06709e+06,20.300000000000857,85.79999999999939
2023-01-07 21:00:00,0.0,1.06236e+06,20.300000000000857,85.79999999999939
2023-01-07 22:00:00,0.0,1.05815e+06,20.300000000000857,85.79999999999939
2023-01-07 23:00:00,0.0,1.054738e+06,20.300000000000857,85.79999999999939
2023-01-08 00:00:00,0.0,1.051704e+06,20.300000000000857,85.79999999999939
2023-01-08 01:00:00,142.25,1.0477527e+06,20.300000000000857,85.79999999999939
2023-01-08 02:00:00,282723.25,1.04767206e+06,20.300000000000857,85.79999999999939
2023-01-08 03:00:00,1.0084755e+06,1.061265e+06,20.300000000000857,85.79999999999939
2023-01-08 04:00:00,1.742253e+06,1.0867152e+06,20.300000000000857,85.79999999999939
2023-01-08 05:00:00,2.328258e+06,1.1129885e+06,20.300000000000857,85.79999999999939
2023-01-08 06:00:00,2.69345e+06,1.1324655e+06,20.300000000000857,85.79999999999939
2023-01-08 07:00:00,2.805488e+06,1.143616e+06,20.300000000000857,85.79999999999939
2023-01-08 08:00:00,2.638996e+06,1.157597e+06,20.300000000000857,85.79999999999939
2023-01-08 09:00:00,2.217708e+06,1.168931e+06,20.300000000000857,85.79999999999939
2023-01-08 10:00:00,1.586664e+06,1.174583e+06,20.300000000000857,85.79999999999939
2023-01-08 11:00:00,834814.0,1.174367e+06,20.300000000000857,85.79999999999939
2023-01-08 12:00:00,160838.0,1.165975e+06,20.300000000000857,85.79999999999939
2023-01-08 13:00:00,0.0,1.155172e+06,20.300000000000857,85.79999999999939
2023-01-08 14:00:00,0.0,1.148764e+06,20.300000000000857,85.79999999999939
