valid_time,d2m,t2m,latitude,longitude
2023-01-01 00:00:00,291.30066,292.5371,20.300000000000857,85.79999999999939
2023-01-01 01:00:00,291.26117,292.33704,20.300000000000857,85.79999999999939
2023-01-01 02:00:00,292.11206,293.54324,20.300000000000857,85.79999999999939
2023-01-01 03:00:00,292.5273,296.4256,20.300000000000857,85.79999999999939
2023-01-01 04:00:00,292.54977,298.1969,20.300000000000857,85.79999999999939
2023-01-01 05:00:00,292.59113,299.2824,20.300000000000857,85.79999999999939
2023-01-01 06:00:00,292.36395,300.00726,20.300000000000857,85.79999999999939
2023-01-01 07:00:00,293.08472,299.58173,20.300000000000857,85.79999999999939
2023-01-01 08:00:00,293.02087,299.83148,20.300000000000857,85.79999999999939
2023-01-01 09:00:00,293.02728,300.15497,20.300000000000857,85.79999999999939
2023-01-01 10:00:00,292.81348,299.8269,20.300000000000857,85.79999999999939
2023-01-01 11:00:00,292.7758,298.76157,20.300000000000857,85.79999999999939
2023-01-01 12:00:00,292.64575,297.4369,20.300000000000857,85.79999999999939
2023-01-01 13:00:00,292.60468,296.36685,20.300000000000857,85.79999999999939
2023-01-01 14:00:00,292.51917,295.55847,20.300000000000857,85.79999999999939
2023-01-01 15:00:00,292.49036,294.95248,20.300000000000857,85.79999999999939
2023-01-01 16:00:00,292.4558,294.69235,20.300000000000857,85.79999999999939
2023-01-01 17:00:00,292.4477,294.35645,20.300000000000857,85.79999999999939
2023-01-01 18:00:00,292.357,293.8195,20.300000000000857,85.79999999999939
2023-01-01 19:00:00,292.16583,293.54605,20.300000000000857,85.79999999999939
2023-01-01 20:00:00,292.0098,293.13892,20.300000000000857,85.79999999999939
2023-01-01 21:00:00,292.17194,293.0327,20.300000000000857,85.79999999999939
2023-01-01 22:00:00,292.03094,292.78983,20.300000000000857,85.79999999999939
2023-01-01 23:00:00,291.5962,292.23215,20.300000000000857,85.79999999999939
2023-01-02 00:00:00,291.6156,292.16812,20.300000000000857,85.79999999999939
2023-01-02 01:00:00,291.52423,292.0443,20.300000000000857,85.79999999999939
2023-01-02 02:00:00,292.30066,293.154,20.300000000000857,85.79999999999939
2023-01-02 03:00:00,292.55872,294.6938,20.300000000000857,85.79999999999939
2023-01-02 04:00:00,292.71655,295.8153,20.300000000000857,85.79999999999939
2023-01-02 05:00:00,292.35226,296.90656,20.300000000000857,85.79999999999939
2023-01-02 06:00:00,292.08585,297.70374,20.300000000000857,85.79999999999939
2023-01-02 07:00:00,291.7071,298.13837,20.300000000000857,85.79999999999939
2023-01-02 08:00:00,291.41214,298.2461,20.300000000000857,85.79999999999939
2023-01-02 09:00:00,291.23477,298.4132,20.300000000000857,85.79999999999939
2023-01-02 10:00:00,291.26807,298.16876,20.300000000000857,85.79999999999939
2023-01-02 11:00:00,291.3,297.62585,20.300000000000857,85.79999999999939
2023-01-02 12:00:00,291.43118,296.37616,20.300000000000857,85.79999999999939
2023-01-02 13:00:00,291.45425,295.6371,20.300000000000857,85.79999999999939
2023-01-02 14:00:00,291.3993,294.81244,20.300000000000857,85.79999999999939
2023-01-02 15:00:00,291.35394,294.36426,20.300000000000857,85.79999999999939
2023-01-02 16:00:00,291.35132,293.86258,20.300000000000857,85.79999999999939
2023-01-02 17:00:00,291.3708,293.3009,20.300000000000857,85.79999999999939
2023-01-02 18:00:00,291.40723,293.02484,20.300000000000857,85.79999999999939
2023-01-02 19:00:00,291.3625,292.92722,20.300000000000857,85.79999999999939
2023-01-02 20:00:00,291.2334,292.31516,20.300000000000857,85.79999999999939
2023-01-02 21:00:00,290.96417,291.83154,20.300000000000857,85.79999999999939
2023-01-02 22:00:00,290.63345,291.36563,20.300000000000857,85.79999999999939
2023-01-02 23:00:00,290.2829,290.9259,20.300000000000857,85.79999999999939
2023-01-03 00:00:00,289.86456,290.45285,20.300000000000857,85.79999999999939
2023-01-03 01:00:00,289.5171,290.09622,20.300000000000857,85.79999999999939
2023-01-03 02:00:00,290.4151,291.47305,20.300000000000857,85.79999999999939
2023-01-03 03:00:00,290.2566,294.15826,20.300000000000857,85.79999999999939
2023-01-03 04:00:00,289.67438,296.02557,20.300000000000857,85.79999999999939
2023-01-03 05:00:00,289.036,297.4804,20.300000000000857,85.79999999999939
2023-01-03 06:00:00,288.4836,298.50085,20.300000000000857,85.79999999999939
2023-01-03 07:00:00,289.1631,298.54443,20.300000000000857,85.79999999999939
2023-01-03 08:00:00,289.01105,298.66656,20.300000000000857,85.79999999999939
2023-01-03 09:00:00,288.8675,298.7028,20.300000000000857,85.79999999999939
