valid_time,sp,tp,latitude,longitude
2023-01-01 00:00:00,101073.266,0.0,20.300000000000857,85.79999999999939
2023-01-01 01:00:00,101134.09,0.0,20.300000000000857,85.79999999999939
2023-01-01 02:00:00,101218.33,0.0,20.300000000000857,85.79999999999939
2023-01-01 03:00:00,101302.49,0.0,20.300000000000857,85.79999999999939
2023-01-01 04:00:00,101337.54,1.4476478e-05,20.300000000000857,85.79999999999939
2023-01-01 05:00:00,101298.95,6.469339e-05,20.300000000000857,85.79999999999939
2023-01-01 06:00:00,101212.39,6.8992376e-05,20.300000000000857,85.79999999999939
2023-01-01 07:00:00,101120.91,0.00036617368,20.300000000000857,85.79999999999939
2023-01-01 08:00:00,101036.41,2.4788082e-05,20.300000000000857,85.79999999999939
2023-01-01 09:00:00,100947.0,5.698204e-05,20.300000000000857,85.79999999999939
2023-01-01 10:00:00,100935.53,7.4997544e-05,20.300000000000857,85.79999999999939
2023-01-01 11:00:00,100961.55,0.00036212802,20.300000000000857,85.79999999999939
2023-01-01 12:00:00,101026.266,0.00032688677,20.300000000000857,85.79999999999939
2023-01-01 13:00:00,101148.664,7.6293945e-05,20.300000000000857,85.79999999999939
2023-01-01 14:00:00,101224.914,0.00013184547,20.300000000000857,85.79999999999939
2023-01-01 15:00:00,101281.07,0.00014288723,20.300000000000857,85.79999999999939
2023-01-01 16:00:00,101276.72,2.296269e-05,20.300000000000857,85.79999999999939
2023-01-01 17:00:00,101254.555,2.3543835e-06,20.300000000000857,85.79999999999939
2023-01-01 18:00:00,101220.69,3.874302e-06,20.300000000000857,85.79999999999939
2023-01-01 19:00:00,101160.8,0.00015785103,20.300000000000857,85.79999999999939
2023-01-01 20:00:00,101130.12,0.00029611588,20.300000000000857,85.79999999999939
2023-01-01 21:00:00,101082.2,3.3944845e-05,20.300000000000857,85.79999999999939
2023-01-01 22:00:00,101049.766,2.7418137e-06,20.300000000000857,85.79999999999939
2023-01-01 23:00:00,101063.836,0.0,20.300000000000857,85.79999999999939
2023-01-02 00:00:00,101106.22,2.413988e-06,20.300000000000857,85.79999999999939
2023-01-02 01:00:00,101206.5,1.5573576e-05,20.300000000000857,85.79999999999939
2023-01-02 02:00:00,101300.71,2.912432e-05,20.300000000000857,85.79999999999939
2023-01-02 03:00:00,101389.07,8.1012025e-05,20.300000000000857,85.79999999999939
2023-01-02 04:00:00,101433.18,2.2828579e-05,20.300000000000857,85.79999999999939
2023-01-02 05:00:00,101400.67,0.00012592599,20.300000000000857,85.79999999999939
2023-01-02 06:00:00,101313.164,0.00023739785,20.300000000000857,85.79999999999939
2023-01-02 07:00:00,101213.78,0.00021123141,20.300000000000857,85.79999999999939
2023-01-02 08:00:00,101112.47,0.00015675277,20.300000000000857,85.79999999999939
2023-01-02 09:00:00,101058.125,0.0001745075,20.300000000000857,85.79999999999939
2023-01-02 10:00:00,101024.97,0.00017286092,20.300000000000857,85.79999999999939
2023-01-02 11:00:00,101075.516,6.791949e-05,20.300000000000857,85.79999999999939
